longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_house_value,ocean_proximity,median_income_a,median_income_b,median_income_c
-120.66,40.42,35.0,1450.0,325.0,717.0,297.0,66400.0,INLAND,2.5074,2.5532238192692445,2.5196029925188674
-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,64300.0,INLAND,2.1875,2.1198743218322806,2.1374951850592616
-120.66,40.41,52.0,2081.0,478.0,1051.0,419.0,70200.0,INLAND,2.2992,2.3723071555726603,2.307380841437133
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,59300.0,INLAND,1.5066,1.523897914027978,1.4933735353833295
-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,105700.0,INLAND,3.5536,3.653071990619802,3.4648099688941514
-120.58,40.37,16.0,3412.0,667.0,1873.0,590.0,61800.0,INLAND,2.2661,2.2052720861831574,2.2059448328352866
-120.42,40.38,26.0,1652.0,313.0,762.0,280.0,85600.0,INLAND,2.4757,2.4080725827687597,2.417421012507444
-120.36,40.45,19.0,689.0,143.0,355.0,127.0,70000.0,INLAND,1.7333,1.7281358299076068,1.7261449702747662
-120.51,40.41,36.0,36.0,8.0,4198.0,7.0,67500.0,INLAND,5.5179,5.5733862837833,5.531252814145487
-120.54,40.29,17.0,3391.0,623.0,1529.0,571.0,91000.0,INLAND,3.4028,3.5250531321651177,3.421163117125062
-120.49,40.31,16.0,1821.0,360.0,969.0,359.0,85100.0,INLAND,3.4643,3.5132213836225956,3.4856091114577334
-120.37,40.17,21.0,789.0,141.0,406.0,146.0,73500.0,INLAND,2.1198,2.1095112845882773,2.087641647827526
-120.2,40.26,26.0,2399.0,518.0,1037.0,443.0,47600.0,INLAND,2.6765,2.6215584563136445,2.7331563076703347
-120.09,39.92,19.0,2335.0,518.0,1028.0,383.0,60700.0,INLAND,1.7267,1.769176839778283,1.7114281836848342
-118.27,34.27,27.0,5205.0,859.0,2363.0,888.0,276100.0,<1H OCEAN,6.1946,6.075080715392892,6.250369954073321
-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,213000.0,<1H OCEAN,4.9833,5.145602946979938,4.966939284565405
-118.29,34.26,33.0,3177.0,713.0,1845.0,612.0,191100.0,<1H OCEAN,4.008,3.985203726487542,4.038109797933315
-118.3,34.26,37.0,2824.0,633.0,1619.0,573.0,184500.0,<1H OCEAN,3.5568,3.6699476463177434,3.5415535586867155
-118.3,34.26,42.0,2186.0,423.0,1145.0,439.0,191900.0,<1H OCEAN,4.81,4.875313190103703,4.847867675126473
-118.28,34.25,35.0,2045.0,450.0,1166.0,407.0,197600.0,<1H OCEAN,3.5214,3.5117516816695464,3.5208796166720684
-118.29,34.25,19.0,1988.0,594.0,1399.0,527.0,175000.0,<1H OCEAN,2.4727,2.4470137718277107,2.5129476715809593
-118.29,34.25,8.0,5568.0,1514.0,3565.0,1374.0,161500.0,<1H OCEAN,3.0795,3.058503483834255,3.029077188188622
-118.27,34.25,37.0,2489.0,454.0,1215.0,431.0,257600.0,<1H OCEAN,5.0234,5.066432121449555,4.845582557265745
-118.27,34.25,35.0,2091.0,360.0,879.0,326.0,261900.0,<1H OCEAN,4.4485,4.45536461346849,4.3619003903929485
-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,277600.0,<1H OCEAN,6.3688,6.2931626780858405,6.50495455205936
-118.27,34.25,35.0,779.0,143.0,371.0,150.0,230100.0,<1H OCEAN,4.6635,4.648051558359674,4.64908429886907
-118.27,34.25,39.0,699.0,150.0,358.0,143.0,195800.0,<1H OCEAN,4.4375,4.444473711387575,4.445670528729757
-118.28,34.24,32.0,2542.0,526.0,1278.0,493.0,263600.0,<1H OCEAN,4.45,4.2605426655970815,4.356226341349871
-118.28,34.24,29.0,3390.0,580.0,1543.0,576.0,316900.0,<1H OCEAN,5.6184,5.6698834347225775,5.625766140987687
-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,176700.0,<1H OCEAN,3.1523,3.090532495666504,3.0878157540417925
-118.33,34.24,31.0,6434.0,1188.0,3540.0,1131.0,293300.0,<1H OCEAN,4.2639,4.16554611931942,4.189215124426051
-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,228700.0,<1H OCEAN,5.997,5.794619919007541,5.948726107082104
-118.35,34.22,30.0,1260.0,222.0,638.0,229.0,258300.0,<1H OCEAN,4.1302,3.982017304106121,4.166966813886793
-118.35,34.21,39.0,1470.0,312.0,1047.0,284.0,181400.0,<1H OCEAN,3.275,3.186218188546145,3.311146016532084
-118.35,34.21,42.0,1073.0,220.0,804.0,226.0,172600.0,<1H OCEAN,3.75,3.696823428177713,3.793428367345338
-118.31,34.28,34.0,3258.0,610.0,1810.0,633.0,219900.0,<1H OCEAN,5.1145,5.314298877177592,4.95205487587211
-118.31,34.27,35.0,1446.0,274.0,759.0,291.0,215600.0,<1H OCEAN,6.0808,6.0168446173363295,6.079989490120537
-118.3,34.26,43.0,1510.0,310.0,809.0,277.0,176500.0,<1H OCEAN,3.599,3.6117944526491725,3.584835643633111
-118.3,34.26,40.0,1065.0,214.0,605.0,183.0,185900.0,<1H OCEAN,4.1964,4.230011601806702,4.067806994183115
-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,189600.0,<1H OCEAN,4.2685,4.279689034947247,4.269864534165074
-118.31,34.26,41.0,1297.0,327.0,733.0,315.0,160300.0,<1H OCEAN,3.0583,3.053563093281234,3.0429823688182633
-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,187300.0,<1H OCEAN,4.1339,4.035075502213141,4.176191919519362
-118.32,34.26,32.0,3690.0,791.0,1804.0,715.0,222700.0,<1H OCEAN,4.4875,4.617720747458059,4.494791925092522
-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,248200.0,<1H OCEAN,4.6944,4.8640740784778735,4.642825394052766
-118.33,34.27,29.0,3034.0,732.0,1776.0,702.0,230200.0,<1H OCEAN,3.1349,3.029400665195896,3.1929434541187516
-118.35,34.27,32.0,604.0,108.0,314.0,113.0,205400.0,<1H OCEAN,6.2037,6.076644676614364,5.928102674624828
-118.34,34.26,37.0,1776.0,301.0,702.0,265.0,314900.0,<1H OCEAN,5.2661,5.2366298151201685,5.259331468143537
-118.35,34.25,34.0,2795.0,460.0,1267.0,443.0,354400.0,<1H OCEAN,6.1464,6.02783129794728,5.929647089432096
-118.36,34.26,34.0,3677.0,573.0,1598.0,568.0,378000.0,<1H OCEAN,6.838,6.907195849090624,6.713248448229852
-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,200600.0,<1H OCEAN,3.1607,3.114663000997068,3.193875573422033
-118.3,34.25,44.0,1442.0,285.0,859.0,292.0,197300.0,<1H OCEAN,4.5833,4.781762029511561,4.466499413757914
-118.31,34.26,37.0,1444.0,246.0,624.0,239.0,239400.0,<1H OCEAN,5.76,5.897151198068382,5.595987707285307
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,217100.0,<1H OCEAN,3.8,3.8161556263280483,3.9810278187395878
-118.32,34.26,24.0,5106.0,1010.0,2310.0,957.0,191500.0,<1H OCEAN,4.4375,4.528645030869626,4.31686309668646
-118.39,34.28,24.0,4694.0,820.0,3566.0,777.0,166200.0,<1H OCEAN,4.4818,4.5809284904376915,4.629746091669193
-118.38,34.28,22.0,4428.0,825.0,3152.0,836.0,166300.0,<1H OCEAN,4.7932,4.739137738004785,4.776692011694774
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,154900.0,<1H OCEAN,3.3304,3.276033401775549,3.295442181879193
-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,158300.0,<1H OCEAN,2.8214,2.8258094567572516,2.853382622448111
-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,147600.0,<1H OCEAN,3.35,3.4077296203413625,3.439551803061481
-118.41,34.29,32.0,1591.0,320.0,1818.0,306.0,145800.0,<1H OCEAN,4.2969,4.308850572539477,4.198409213191094
-118.42,34.28,29.0,1271.0,272.0,1338.0,266.0,150000.0,<1H OCEAN,4.125,3.994897790219243,4.082904392347396
-118.41,34.28,32.0,2574.0,531.0,2609.0,472.0,146700.0,<1H OCEAN,3.7566,3.696282193877085,3.8202270169062973
-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,164800.0,<1H OCEAN,2.6652,2.661256950478965,2.680551248829609
-118.42,34.28,35.0,822.0,200.0,1197.0,203.0,133300.0,<1H OCEAN,3.2865,3.281526499827663,3.3589290590080583
-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,144300.0,<1H OCEAN,2.8,2.910462361900229,2.8288462694481793
-118.42,34.27,33.0,1209.0,341.0,1097.0,283.0,134300.0,<1H OCEAN,1.6295,1.5843306529572165,1.6884300204581708
-118.42,34.27,33.0,937.0,216.0,1216.0,212.0,131300.0,<1H OCEAN,3.3214,3.354985282156674,3.333263283443322
-118.42,34.27,35.0,674.0,153.0,808.0,173.0,147800.0,<1H OCEAN,2.6667,2.746120358519581,2.678530075785084
-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,142600.0,<1H OCEAN,3.0132,3.150086647458159,3.0325882167631604
-118.43,34.27,31.0,1130.0,276.0,1533.0,269.0,156800.0,<1H OCEAN,4.2353,4.201045111871779,4.223230339325649
-118.43,34.27,36.0,1002.0,250.0,1312.0,249.0,148000.0,<1H OCEAN,3.024,3.053721653300518,3.07529231136428
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,147500.0,<1H OCEAN,3.225,3.2617495430393126,3.240289158939165
-118.43,34.26,30.0,1246.0,373.0,1990.0,369.0,140900.0,<1H OCEAN,3.5104,3.524124381408894,3.5657365420820626
-118.43,34.26,37.0,1269.0,348.0,1835.0,335.0,147200.0,<1H OCEAN,3.2583,3.2518586536160394,3.3198492774612722
-118.44,34.27,35.0,777.0,187.0,1022.0,186.0,139600.0,<1H OCEAN,3.4,3.4296463264860026,3.429134918346102
-118.43,34.26,43.0,729.0,172.0,935.0,174.0,140900.0,<1H OCEAN,2.9519,2.8024012556208002,2.9815203283501384
-118.42,34.25,37.0,1545.0,341.0,1909.0,352.0,148100.0,<1H OCEAN,3.6791,3.7292880372177883,3.604757913569072
-118.43,34.25,35.0,1447.0,335.0,1630.0,306.0,143100.0,<1H OCEAN,2.9205,2.927870051352896,2.8883538469354444
-118.42,34.26,26.0,1788.0,521.0,2582.0,484.0,136400.0,<1H OCEAN,2.1062,2.096828467448112,2.1417266845737815
-118.41,34.26,38.0,870.0,205.0,1065.0,222.0,136100.0,<1H OCEAN,2.5313,2.634924445520498,2.603372752210744
-118.42,34.26,36.0,973.0,221.0,1086.0,218.0,143300.0,<1H OCEAN,3.4519,3.405303905210738,3.317936578091354
-118.42,34.26,37.0,1789.0,424.0,2279.0,411.0,138600.0,<1H OCEAN,3.9,3.8685600728529272,3.8557066745143898
-118.41,34.27,38.0,858.0,203.0,1250.0,204.0,137900.0,<1H OCEAN,2.9219,3.03828239187424,2.9232803407639074
-118.42,34.27,35.0,2700.0,702.0,3444.0,679.0,124000.0,<1H OCEAN,1.4867,1.4619594891615943,1.4605556531444932
-118.4,34.26,13.0,4379.0,872.0,2560.0,853.0,154300.0,<1H OCEAN,4.2538,4.206998392188892,4.183823318751599
-118.4,34.25,13.0,1872.0,497.0,1927.0,432.0,134200.0,<1H OCEAN,2.2019,2.1954252944029524,2.2228145214021318
-118.41,34.25,19.0,280.0,84.0,483.0,87.0,137500.0,<1H OCEAN,1.95,1.9827886448030523,2.0116736627976857
-118.41,34.25,33.0,827.0,192.0,981.0,184.0,143100.0,<1H OCEAN,2.6429,2.6538840249336815,2.535501870459924
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,153800.0,<1H OCEAN,3.6016,3.508489610993928,3.5893202620365505
-118.41,34.25,18.0,3447.0,857.0,3663.0,817.0,157100.0,<1H OCEAN,3.2284,3.1940389402160037,3.2583130851087216
-118.42,34.24,17.0,2049.0,548.0,2243.0,541.0,163700.0,<1H OCEAN,2.525,2.4943286011227834,2.564400805596112
-118.42,34.25,36.0,1430.0,331.0,1502.0,312.0,145200.0,<1H OCEAN,3.6292,3.6235949876535303,3.6523635390693228
-118.43,34.32,34.0,2657.0,515.0,1948.0,532.0,157400.0,<1H OCEAN,4.233,4.269051924139601,4.382120339877591
-118.43,34.33,18.0,5891.0,920.0,2882.0,911.0,235600.0,<1H OCEAN,5.901,5.950356643309898,5.90441155614431
-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,211600.0,<1H OCEAN,4.1724,4.024195371148169,4.2818831743726395
-118.42,34.31,19.0,6755.0,1443.0,4205.0,1395.0,163200.0,<1H OCEAN,3.9583,4.042527952221242,3.9071296570093907
-118.42,34.3,29.0,3334.0,712.0,2919.0,718.0,180300.0,<1H OCEAN,3.6548,3.673261772366969,3.6590383214638584
-118.41,34.32,18.0,6572.0,1105.0,3473.0,1067.0,203400.0,<1H OCEAN,5.2987,5.445424399211717,5.170183732557293
-118.41,34.3,28.0,3187.0,569.0,2205.0,559.0,187400.0,<1H OCEAN,5.1668,5.212701678348909,5.259891727828571
-118.42,34.32,30.0,3027.0,604.0,1970.0,590.0,156000.0,<1H OCEAN,4.3409,4.436514656544704,4.330443391551219
-118.44,34.31,14.0,4151.0,941.0,3163.0,915.0,154300.0,<1H OCEAN,4.0301,4.067704485193503,4.058941093281229
-118.44,34.31,22.0,3182.0,822.0,2661.0,746.0,160100.0,<1H OCEAN,2.7472,2.8211670279488037,2.729982273922673
-118.44,34.3,38.0,1595.0,314.0,1181.0,327.0,155500.0,<1H OCEAN,3.4,3.4355130432492085,3.4398771381128133
-118.45,34.31,9.0,1739.0,358.0,820.0,323.0,182500.0,<1H OCEAN,4.0556,4.047657898530523,4.087836664487388
-118.45,34.32,23.0,3481.0,641.0,1952.0,682.0,189400.0,<1H OCEAN,4.26,4.453611438182074,4.1752556981664535
-118.46,34.32,10.0,5777.0,1112.0,2917.0,1056.0,194100.0,<1H OCEAN,4.1514,4.225214974188654,4.073622073607498
-118.45,34.31,28.0,1532.0,287.0,977.0,275.0,173100.0,<1H OCEAN,4.4773,4.5286765179232615,4.474813421272852
-118.46,34.3,32.0,2424.0,476.0,2291.0,419.0,158500.0,<1H OCEAN,4.0337,3.930735417500186,4.086910469439824
-118.46,34.31,24.0,2920.0,601.0,1460.0,598.0,218200.0,<1H OCEAN,4.2708,4.160757916546735,4.429921086564773
-118.47,34.32,13.0,2664.0,518.0,1468.0,521.0,325200.0,<1H OCEAN,4.8988,4.927479092078331,4.928485832172681
-118.48,34.33,9.0,2384.0,395.0,1697.0,402.0,270100.0,<1H OCEAN,6.0891,6.106821862506612,6.211799189257859
-118.48,34.31,31.0,1091.0,256.0,892.0,238.0,172400.0,<1H OCEAN,3.0,2.963152646099501,2.90322894391415
-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,192200.0,<1H OCEAN,3.6736,3.6839582809058973,3.821495892169614
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,183300.0,<1H OCEAN,3.0526,3.1495888512109174,3.08957835456186
-118.47,34.29,18.0,4256.0,987.0,3401.0,955.0,190000.0,<1H OCEAN,4.2935,4.353214210489634,4.289240460626796
-118.49,34.29,26.0,4516.0,611.0,1714.0,581.0,431800.0,<1H OCEAN,9.2873,9.075362233347468,9.25670836796888
-118.49,34.28,27.0,2535.0,389.0,1071.0,386.0,319400.0,<1H OCEAN,6.8695,6.854179802238831,6.717381819772153
-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,285500.0,<1H OCEAN,6.6458,6.538807075231001,6.536637844260058
-118.49,34.31,25.0,1024.0,145.0,357.0,147.0,356300.0,<1H OCEAN,7.0598,7.0050583226027765,7.3295458695147095
-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,374000.0,<1H OCEAN,8.1248,8.057589108797846,7.964090734796277
-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,344000.0,<1H OCEAN,7.5078,7.436078649898513,7.356402546549821
-118.51,34.28,29.0,4239.0,653.0,1890.0,631.0,301700.0,<1H OCEAN,6.3911,6.230666086483617,6.301340773028847
-118.51,34.29,29.0,1287.0,194.0,525.0,187.0,319300.0,<1H OCEAN,6.4171,6.400716542864592,6.263323085803443
-118.52,34.29,28.0,2272.0,320.0,868.0,312.0,474600.0,<1H OCEAN,7.7464,7.659546180038521,7.748771417027665
-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,450700.0,<1H OCEAN,8.8467,8.328380925483138,9.039365292647911
-118.45,34.3,35.0,4085.0,919.0,3988.0,906.0,160200.0,<1H OCEAN,3.4812,3.6241361242339036,3.4386950822756357
-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,377200.0,<1H OCEAN,6.7248,6.871235163413526,6.540093377669288
-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,500001.0,<1H OCEAN,10.8805,10.798613199249072,10.944011940325119
-118.54,34.3,22.0,4423.0,622.0,1995.0,582.0,376200.0,<1H OCEAN,8.2159,8.218992308615276,8.206735272381128
-118.57,34.29,4.0,6995.0,1151.0,2907.0,1089.0,341200.0,<1H OCEAN,7.0808,6.9148749979502755,7.222801839884359
-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,152000.0,<1H OCEAN,3.5714,3.6925220937162746,3.5389353811974376
-118.46,34.28,23.0,1663.0,302.0,1242.0,283.0,217600.0,<1H OCEAN,5.5931,5.80533450797471,5.563998342317401
-118.47,34.27,33.0,1549.0,264.0,881.0,289.0,222900.0,<1H OCEAN,5.1408,5.1569106223633945,5.125425886039118
-118.48,34.28,35.0,2132.0,368.0,1128.0,341.0,227100.0,<1H OCEAN,5.3107,5.419413283841502,5.320153482598327
-118.48,34.28,35.0,1511.0,274.0,873.0,254.0,226700.0,<1H OCEAN,5.5608,5.580294694405916,5.517140860490999
-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,192400.0,<1H OCEAN,2.7353,2.6621730981408533,2.7049576394252353
-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,220600.0,<1H OCEAN,5.741,5.693714440775592,5.5285396342218665
-118.48,34.27,34.0,1231.0,222.0,702.0,222.0,223700.0,<1H OCEAN,4.9323,4.945314166210187,4.876526813369137
-118.48,34.27,33.0,2649.0,449.0,1303.0,437.0,216800.0,<1H OCEAN,4.9955,4.950086137420342,5.066957956714048
-118.45,34.27,33.0,1194.0,229.0,839.0,230.0,185800.0,<1H OCEAN,3.705,3.6887977921420636,3.7680031929852347
-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,195900.0,<1H OCEAN,5.1296,5.1202231365960245,5.081267572683721
-118.46,34.27,30.0,1576.0,282.0,1004.0,284.0,179700.0,<1H OCEAN,4.8015,4.793733237849979,4.926289640405394
-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,172300.0,<1H OCEAN,2.6193,2.622037613283201,2.6177963084999054
-118.44,34.27,36.0,1111.0,275.0,1333.0,266.0,158100.0,<1H OCEAN,3.5347,3.4597215854361587,3.4401222885908433
-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,142400.0,<1H OCEAN,3.3603,3.312112212681708,3.2492498771019354
-118.45,34.26,35.0,1724.0,311.0,992.0,315.0,195600.0,<1H OCEAN,4.8359,4.71165757899003,4.953727469759934
-118.45,34.25,36.0,1453.0,270.0,808.0,275.0,204600.0,<1H OCEAN,4.3839,4.469632911765387,4.351195779376559
-118.45,34.26,35.0,1637.0,300.0,894.0,302.0,209600.0,<1H OCEAN,4.175,3.999178480356333,4.07362561232344
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,210300.0,<1H OCEAN,5.0947,5.2122439344419345,4.864493313787747
-118.46,34.26,36.0,1394.0,254.0,761.0,262.0,217100.0,<1H OCEAN,4.9485,5.085706999847104,4.9093359765066875
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,224200.0,<1H OCEAN,4.2143,4.188830407045582,4.248414830901367
-118.46,34.25,32.0,2217.0,422.0,1064.0,427.0,208600.0,<1H OCEAN,3.6989,3.506325124516712,3.64728620454575
-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,199200.0,<1H OCEAN,3.8875,3.859408103807043,3.8056101887995917
-118.47,34.26,35.0,1898.0,344.0,1123.0,347.0,218400.0,<1H OCEAN,5.5792,5.572038074546748,5.5178984542357865
-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,238000.0,<1H OCEAN,5.749,5.632801416672573,5.891942218361275
-118.49,34.26,27.0,2722.0,468.0,1164.0,419.0,239900.0,<1H OCEAN,4.6591,4.61109091962816,4.52929918690179
-118.47,34.25,34.0,1732.0,399.0,1120.0,401.0,195700.0,<1H OCEAN,4.1492,4.276181718382476,4.095949081691418
-118.48,34.25,36.0,1951.0,395.0,1040.0,375.0,195300.0,<1H OCEAN,5.1619,5.230545750381707,5.2868962075226404
-118.48,34.25,35.0,1442.0,276.0,795.0,268.0,216900.0,<1H OCEAN,4.9688,4.8769205165695615,5.017909262937775
-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,223300.0,<1H OCEAN,5.1068,4.9436276112142,5.125095398388127
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,232900.0,<1H OCEAN,4.3333,4.304958717152032,4.277101767228016
-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,225900.0,<1H OCEAN,5.5714,5.547614937990539,5.574799090470154
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,236200.0,<1H OCEAN,4.58,4.62545184556248,4.530734857329678
-118.5,34.27,35.0,2235.0,390.0,1148.0,416.0,221600.0,<1H OCEAN,4.869,4.816870858530161,4.78531297855633
-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,243800.0,<1H OCEAN,5.4065,5.461808449083878,5.289713385195624
-118.52,34.28,33.0,1975.0,271.0,801.0,287.0,379600.0,<1H OCEAN,7.8193,8.121930999708859,7.9419215739343105
-118.51,34.27,34.0,3787.0,771.0,1966.0,738.0,222500.0,<1H OCEAN,4.055,4.1211371329202295,4.050101062677271
-118.51,34.27,36.0,2276.0,429.0,1001.0,419.0,252100.0,<1H OCEAN,4.1042,4.10025270296426,4.1300165461463
-118.52,34.27,36.0,3204.0,538.0,1499.0,499.0,271200.0,<1H OCEAN,5.5649,5.54451571887271,5.581780922233325
-118.53,34.27,32.0,1931.0,298.0,948.0,314.0,329200.0,<1H OCEAN,5.3847,5.346288443487633,5.432184312241993
-118.54,34.26,22.0,5303.0,838.0,2372.0,807.0,311800.0,<1H OCEAN,5.6912,5.825585271218953,5.6622068884486465
-118.54,34.27,28.0,2309.0,300.0,931.0,302.0,348200.0,<1H OCEAN,6.7415,6.6569193280823855,6.676558125874312
-118.53,34.27,33.0,1927.0,305.0,896.0,293.0,320500.0,<1H OCEAN,5.634,5.639095694850118,5.542134212484209
-118.54,34.26,23.0,4960.0,592.0,1929.0,586.0,500001.0,<1H OCEAN,10.9052,10.916366467191873,10.596807676127376
-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,445400.0,<1H OCEAN,8.203,8.12067728532734,8.018919238027603
-118.55,34.27,25.0,4919.0,661.0,2183.0,625.0,352800.0,<1H OCEAN,8.1356,7.912283385772683,8.07614215176434
-118.5,34.26,33.0,2831.0,510.0,1340.0,504.0,237300.0,<1H OCEAN,4.8316,4.862809672233582,4.676695088540031
-118.52,34.26,21.0,8850.0,2139.0,4717.0,1979.0,254200.0,<1H OCEAN,3.7816,3.776986147600634,3.6770549524983838
-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,332500.0,<1H OCEAN,5.5433,5.598759659884555,5.658837881336892
-118.52,34.25,11.0,7849.0,1664.0,3561.0,1500.0,290900.0,<1H OCEAN,4.6625,4.612741771424547,4.683404736962616
-118.49,34.26,25.0,8389.0,1872.0,4483.0,1747.0,261300.0,<1H OCEAN,3.5497,3.6363709872879335,3.5176223033179195
-118.49,34.25,28.0,4054.0,712.0,2164.0,746.0,258000.0,<1H OCEAN,5.0,4.912322621878816,5.227157445890455
-118.57,34.27,20.0,7384.0,845.0,2795.0,872.0,500001.0,<1H OCEAN,9.6047,9.933572666318131,9.288081118533539
-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,357100.0,<1H OCEAN,7.167,6.916493782681217,7.306844120368037
-118.61,34.24,17.0,5406.0,895.0,2337.0,882.0,375900.0,<1H OCEAN,6.0137,6.065991534744516,6.000293528359789
-118.63,34.24,9.0,4759.0,924.0,1884.0,915.0,277200.0,<1H OCEAN,4.8333,4.879257982357119,4.90918735551689
-118.62,34.26,15.0,10860.0,1653.0,4178.0,1581.0,262100.0,<1H OCEAN,6.3249,6.224263622019615,6.338682427327323
-118.6,34.26,18.0,6154.0,1070.0,3010.0,1034.0,271500.0,<1H OCEAN,5.6392,5.687064845887716,5.428040712899731
-118.61,34.25,16.0,8295.0,1506.0,3903.0,1451.0,276600.0,<1H OCEAN,5.5111,5.652131106818304,5.521621843655269
-118.63,34.22,18.0,1376.0,225.0,670.0,205.0,277600.0,<1H OCEAN,6.5146,6.22576623978288,6.558320243412703
-118.64,34.22,25.0,2762.0,410.0,1166.0,439.0,333700.0,<1H OCEAN,6.8643,6.933319823641185,6.563371106306778
-118.66,34.23,18.0,897.0,142.0,263.0,110.0,350000.0,<1H OCEAN,6.1288,5.82318483592722,6.367093663661062
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,327300.0,<1H OCEAN,6.1419,6.023279666864815,6.180128118452994
-118.61,34.22,24.0,5256.0,758.0,2474.0,780.0,333700.0,<1H OCEAN,7.3252,7.563879389123448,7.423648891880957
-118.6,34.23,19.0,8866.0,2355.0,5005.0,2194.0,230300.0,<1H OCEAN,3.2564,3.2185096997292426,3.180491401915674
-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,254500.0,<1H OCEAN,3.0347,2.9634525294401617,3.076616339889106
-118.56,34.25,31.0,1962.0,243.0,697.0,242.0,500001.0,<1H OCEAN,8.565,8.531093267024923,8.75163211392315
-118.56,34.24,23.0,2980.0,362.0,1208.0,378.0,500001.0,<1H OCEAN,8.1714,8.509353797033393,8.212840148388112
-118.57,34.25,34.0,5098.0,778.0,2239.0,778.0,273100.0,<1H OCEAN,5.6149,5.4092057470032575,5.613847592721235
-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,236900.0,<1H OCEAN,3.2426,3.1744204496103654,3.184649022924088
-118.59,34.25,15.0,9716.0,2387.0,4992.0,2225.0,193300.0,<1H OCEAN,3.6231,3.7316068946265624,3.607433214323585
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,419900.0,<1H OCEAN,8.7471,9.072090163383178,8.657524532716453
-118.58,34.25,23.0,4883.0,769.0,2119.0,725.0,280800.0,<1H OCEAN,5.521,5.509579124213866,5.5841597582809
-118.56,34.23,36.0,3215.0,529.0,1710.0,539.0,248400.0,<1H OCEAN,5.5126,5.3759919614410325,5.418899479503956
-118.56,34.23,36.0,2406.0,432.0,1242.0,454.0,221800.0,<1H OCEAN,4.6944,4.891174554697858,4.747413926940526
-118.57,34.23,22.0,3275.0,648.0,1746.0,585.0,221900.0,<1H OCEAN,4.9676,5.126011040505066,4.884245106371683
-118.58,34.23,29.0,3907.0,773.0,2037.0,727.0,230200.0,<1H OCEAN,4.1023,4.15800488455794,4.080775022341387
-118.59,34.23,14.0,4407.0,1209.0,2676.0,1128.0,168800.0,<1H OCEAN,3.4091,3.3537087830447487,3.451103139077128
